data_item,version_id,description,interpretation,data_structure,length_old,min_length,max_length,conf_length,table_id,function_area,date,modification,section,anchor,owl_gen
2391,91,Participant Telecommunication Address,,XTN,0,,,,0,,11/2/14,O,7.4.4.15,ch07.html#Heading194,FALSE
2391,92,Participant Telecommunication Address,,XTN,0,,,,0,,7/13/15,O,7.4.4.15,ch07.html#Heading196,FALSE
3292,8,External Health Plan Identifiers,,CX,,,,,0,,3/6/11,O,6.5.6.54,ch06.html#Heading260,FALSE
3292,9,External Health Plan Identifiers,,CX,0,0,0,,0,,3/17/14,O,6.5.6.54,ch06.html#Heading265,FALSE
3292,81,External Health Plan Identifiers,,CX,0,0,0,,0,,3/10/13,O,6.5.6.54,ch06.html#Heading260,FALSE
3292,91,External Health Plan Identifiers,,CX,0,,,,0,,11/2/14,O,6.5.6.54,ch06.html#Heading265,FALSE
3292,92,External Health Plan Identifiers,,CX,0,,,,0,,7/13/15,O,6.5.6.54,ch06.html#Heading265,FALSE
3293,8,Initially Recorded by Organization,,XON,,,,,0,,3/6/11,O,3.4.7.28,ch03.html#Heading302,FALSE
3293,9,Initially Recorded by Organization,,XON,0,0,0,,0,,3/17/14,O,3.4.7.28,ch03.html#Heading308,FALSE
3293,81,Initially Recorded by Organization,,XON,0,0,0,,0,,3/10/13,O,3.4.7.28,ch03.html#Heading302,FALSE
3293,91,Initially Recorded by Organization,,XON,0,,,,0,,11/2/14,O,3.4.7.28,ch03.html#Heading308,FALSE
3293,92,Initially Recorded by Organization,,XON,0,,,,0,,7/13/15,O,3.4.7.28,ch03.html#Heading308,FALSE
3294,8,Modified by Organization,,XON,,,,,0,,3/6/11,O,3.4.7.29,ch03.html#Heading303,FALSE
3294,9,Modified by Organization,,XON,0,0,0,,0,,3/17/14,O,3.4.7.29,ch03.html#Heading309,FALSE
3294,81,Modified by Organization,,XON,0,0,0,,0,,3/10/13,O,3.4.7.29,ch03.html#Heading303,FALSE
3294,91,Modified by Organization,,XON,0,,,,0,,11/2/14,O,3.4.7.29,ch03.html#Heading309,FALSE
3294,92,Modified by Organization,,XON,0,,,,0,,7/13/15,O,3.4.7.29,ch03.html#Heading309,FALSE
3295,8,Inactivated by Organization,,XON,,,,,0,,3/6/11,O,3.4.7.30,ch03.html#Heading304,FALSE
3295,9,Inactivated by Organization,,XON,0,0,0,,0,,3/17/14,O,3.4.7.30,ch03.html#Heading310,FALSE
3295,81,Inactivated by Organization,,XON,0,0,0,,0,,3/10/13,O,3.4.7.30,ch03.html#Heading304,FALSE
3295,91,Inactivated by Organization,,XON,0,,,,0,,11/2/14,O,3.4.7.30,ch03.html#Heading310,FALSE
3295,92,Inactivated by Organization,,XON,0,,,,0,,7/13/15,O,3.4.7.30,ch03.html#Heading310,FALSE
3296,8,Allergy Reaction Code,,CWE,,,,,0,,3/6/11,O,3.4.8.1,ch03.html#Heading306,FALSE
3296,9,Allergy Reaction Code,,CWE,0,0,0,,0,,3/17/14,O,3.4.8.1,ch03.html#Heading313,FALSE
3296,81,Allergy Reaction Code,,CWE,0,0,0,,0,,3/10/13,O,3.4.8.1,ch03.html#Heading306,FALSE
3296,91,Allergy Reaction Code,,CWE,0,,,,0,,11/2/14,O,3.4.8.1,ch03.html#Heading313,FALSE
3296,92,Allergy Reaction Code,,CWE,0,,,,0,,7/13/15,O,3.4.8.1,ch03.html#Heading313,FALSE
3297,8,Allergy Severity Code,,CWE,,,,,128,,3/6/11,O,3.4.8.2,ch03.html#Heading307,FALSE
3297,9,Allergy Severity Code,,CWE,0,0,0,,128,,3/17/14,O,3.4.8.2,ch03.html#Heading314,FALSE
3297,81,Allergy Severity Code,,CWE,0,0,0,,128,,3/10/13,O,3.4.8.2,ch03.html#Heading307,FALSE
3297,91,Allergy Severity Code,,CWE,0,,,,128,,11/2/14,O,3.4.8.2,ch03.html#Heading314,FALSE
3297,92,Allergy Severity Code,,CWE,0,,,,128,,7/13/15,O,3.4.8.2,ch03.html#Heading314,FALSE
3298,8,Sensitivity to Causative Agent Code,,CWE,,,,,436,,3/6/11,O,3.4.8.3,ch03.html#Heading308,FALSE
3298,9,Sensitivity to Causative Agent Code,,CWE,0,0,0,,436,,3/17/14,O,3.4.8.3,ch03.html#Heading315,FALSE
3298,81,Sensitivity to Causative Agent Code,,CWE,0,0,0,,436,,3/10/13,O,3.4.8.3,ch03.html#Heading308,FALSE
3298,91,Sensitivity to Causative Agent Code,,CWE,0,,,,436,,11/2/14,O,3.4.8.3,ch03.html#Heading315,FALSE
3298,92,Sensitivity to Causative Agent Code,,CWE,0,,,,436,,7/13/15,O,3.4.8.3,ch03.html#Heading315,FALSE
3299,8,Management,,ST,,,,250=,0,,3/6/11,O,3.4.8.4,ch03.html#Heading309,FALSE
3299,9,Management,,ST,0,0,0,250=,0,,3/17/14,O,3.4.8.4,ch03.html#Heading316,FALSE
3299,81,Management,,ST,0,0,0,,0,,3/10/13,O,3.4.8.4,ch03.html#Heading309,FALSE
3299,91,Management,,ST,0,,,,0,,11/2/14,O,3.4.8.4,ch03.html#Heading316,FALSE
3299,92,Management,,ST,0,,,250=,0,,7/13/15,O,3.4.8.4,ch03.html#Heading316,FALSE
3300,8,Alternate Placer Order Number,,CX,,,,,0,,3/6/11,O,4.5.1.33,ch04.html#Heading67,FALSE
3300,9,Alternate Placer Order Number,,CX,0,0,0,,0,,3/17/14,O,4.5.1.33,ch04.html#Heading71,FALSE
3300,81,Alternate Placer Order Number,,CX,0,0,0,,0,,3/10/13,O,4.4.1.33,ch04.html#Heading66,FALSE
3300,91,Alternate Placer Order Number,,CX,0,,,,0,,11/2/14,O,4.5.1.33,ch04.html#Heading83,FALSE
3300,92,Alternate Placer Order Number,,CX,0,,,,0,,7/13/15,O,4.5.1.33,ch04.html#Heading83,FALSE
3301,8,Document Title,,ST,,,,,0,,3/6/11,O,9.7.3.25,ch09.html#Heading117,FALSE
3301,9,Document Title,,ST,0,0,0,,0,,3/17/14,O,9.7.3.25,ch09.html#Heading118,FALSE
3301,81,Document Title,,ST,0,0,0,,0,,3/10/13,O,9.7.3.25,ch09.html#Heading117,FALSE
3301,91,Document Title,,ST,0,,,,0,,11/2/14,O,9.7.3.25,ch09.html#Heading118,FALSE
3301,92,Document Title,,ST,0,,,,0,,7/13/15,O,9.7.3.25,ch09.html#Heading118,FALSE
3302,8,Agreed Due Date/Time,,DTM,,,,,0,,3/6/11,O,9.7.3.26,ch09.html#Heading118,FALSE
3302,9,Agreed Due Date/Time,,DTM,0,0,0,,0,,3/17/14,O,9.7.3.26,ch09.html#Heading119,FALSE
3302,81,Agreed Due Date/Time,,DTM,0,0,0,,0,,3/10/13,O,9.7.3.26,ch09.html#Heading118,FALSE
3302,91,Agreed Due Date/Time,,DTM,0,,,,0,,11/2/14,O,9.7.3.26,ch09.html#Heading119,FALSE
3302,92,Agreed Due Date/Time,,DTM,0,,,,0,,7/13/15,O,9.7.3.26,ch09.html#Heading119,FALSE
3303,8,Alternate Placer Order Number,,CX,,,,,0,,3/6/11,O,4.5.3.53,ch04.html#Heading126,FALSE
3303,9,Alternate Placer Order Number,,CX,0,0,0,,0,,3/17/14,O,4.5.3.53,ch04.html#Heading133,FALSE
3303,81,Alternate Placer Order Number,,CX,0,0,0,,0,,3/10/13,O,4.4.3.53,ch04.html#Heading125,FALSE
3303,91,Alternate Placer Order Number,,CX,0,,,,0,,11/2/14,O,4.5.3.53,ch04.html#Heading145,FALSE
3303,92,Alternate Placer Order Number,,CX,0,,,,0,,7/13/15,O,4.5.3.53,ch04.html#Heading145,FALSE
3304,9,Sterile Indicator,,CNE,0,0,0,,532,,3/17/14,O,17.4.2.31,ch17.html#Heading83,FALSE
3304,91,Sterile Indicator,,CNE,0,,,,532,,11/2/14,O,17.4.2.31,ch17.html#Heading83,FALSE
3304,92,Sterile Indicator,,CNE,0,,,,532,,7/13/15,O,17.4.2.31,ch17.html#Heading83,FALSE
3305,9,Material Data Safety Sheet Number,,EI,0,0,0,,0,,3/17/14,O,17.4.2.32,ch17.html#Heading84,FALSE
3305,91,Material Data Safety Sheet Number,,EI,0,,,,0,,11/2/14,O,17.4.2.32,ch17.html#Heading84,FALSE
3305,92,Material Data Safety Sheet Number,,EI,0,,,,0,,7/13/15,O,17.4.2.32,ch17.html#Heading84,FALSE
3306,9,United Nations Standard Products and Services Code (UNSPSC),,CWE,0,0,0,,396,,3/17/14,O,17.4.2.33,ch17.html#Heading85,FALSE
3306,91,United Nations Standard Products and Services Code (UNSPSC),,CWE,0,,,,396,,11/2/14,O,17.4.2.33,ch17.html#Heading85,FALSE
3306,92,United Nations Standard Products and Services Code (UNSPSC),,CWE,0,,,,396,,7/13/15,O,17.4.2.33,ch17.html#Heading85,FALSE
3307,9,Global Trade Item Number,,CWE,0,0,0,,0,,3/17/14,O,17.4.5.8,ch17.html#Heading108,FALSE
3307,91,Global Trade Item Number,,CWE,0,,,,0,,11/2/14,O,17.4.5.8,ch17.html#Heading108,FALSE
3307,92,Global Trade Item Number,,CWE,0,,,,0,,7/13/15,O,17.4.5.8,ch17.html#Heading108,FALSE
3308,9,Root Cause,,CWE,0,0,0,,914,,3/17/14,O,7.4.2.27,ch07.html#Heading141,FALSE
3308,91,Root Cause,,CWE,0,,,,914,,11/2/14,O,7.4.2.27,ch07.html#Heading141,FALSE
3308,92,Root Cause,,CWE,0,,,,914,,7/13/15,O,7.4.2.27,ch07.html#Heading142,FALSE
3309,9,Local Process Control,,CWE,0,0,0,,915,,3/17/14,O,7.4.2.28,ch07.html#Heading142,FALSE
3309,91,Local Process Control,,CWE,0,,,,915,,11/2/14,O,7.4.2.28,ch07.html#Heading142,FALSE
3309,92,Local Process Control,,CWE,0,,,,915,,7/13/15,O,7.4.2.28,ch07.html#Heading143,FALSE
3310,9,Exclusive Test,,ID,1..1,1,1,,919,,3/17/14,O,8.8.8.48,ch08.html#Heading112,FALSE
3310,91,Exclusive Test,,ID,1..1,,,,919,,11/2/14,O,8.8.8.48,ch08.html#Heading112,FALSE
3310,92,Exclusive Test,,ID,1..1,1,1,,919,,7/13/15,O,8.8.9.48,ch08.html#Heading113,FALSE
3311,9,Specimen Preference,,ID,0,0,0,,920,,3/17/14,O,8.8.11.16,ch08.html#Heading154,FALSE
3311,91,Specimen Preference,,ID,0,,,,920,,11/2/14,O,8.8.11.16,ch08.html#Heading158,FALSE
3311,92,Specimen Preference,,ID,0,,,,920,,7/13/15,O,8.8.12.16,ch08.html#Heading163,FALSE
3312,9,Preferred Specimen/Attribture Sequence ID,,NM,0,0,0,,0,,3/17/14,O,8.8.11.17,ch08.html#Heading155,FALSE
3312,91,Preferred Specimen/Attribture Sequence ID,,NM,0,,,,0,,11/2/14,O,8.8.11.17,ch08.html#Heading159,FALSE
3312,92,Preferred Specimen/Attribture Sequence ID,,NM,0,,,,0,,7/13/15,O,8.8.12.17,ch08.html#Heading164,FALSE
3313,9,Test Criticality,,CWE,705,0,0,,0,,3/17/14,O,13.4.9.15,ch13.html#Heading211,FALSE
3313,91,Test Criticality,,CWE,705,,,,0,,11/2/14,O,13.4.9.15,ch13.html#Heading211,FALSE
3313,92,Test Criticality,,CWE,705,,,,0,,7/13/15,O,13.4.9.15,ch13.html#Heading211,FALSE
3314,9,Dispense Amount,,NM,0,0,0,,0,,3/17/14,O,4.A.3.10,ch04a.html#Heading86,FALSE
3314,91,Dispense Amount,,NM,0,,,,0,,11/2/14,O,4.A.3.10,ch04a.html#Heading86,FALSE
3314,92,Dispense Amount,,NM,0,,,,0,,7/13/15,O,4.A.3.10,ch04a.html#Heading86,FALSE
3315,9,Dispense Units,,CWE,0,0,0,,9999,,3/17/14,O,4.A.3.11,ch04a.html#Heading87,FALSE
3315,91,Dispense Units,,CWE,0,,,,9999,,11/2/14,O,4.A.3.11,ch04a.html#Heading87,FALSE
3315,92,Dispense Units,,CWE,0,,,,9999,,7/13/15,O,4.A.3.11,ch04a.html#Heading87,FALSE
3316,9,Dispense Amount,,NM,0,0,0,,0,,3/17/14,O,4.A.6.32,ch04a.html#Heading205,FALSE
3316,91,Dispense Amount,,NM,0,,,,0,,11/2/14,O,4.A.6.32,ch04a.html#Heading205,FALSE
3316,92,Dispense Amount,,NM,0,,,,0,,7/13/15,O,4.A.6.32,ch04a.html#Heading205,FALSE
3317,9,Dispense Units,,CWE,0,0,0,,9999,,3/17/14,O,4.A.6.33,ch04a.html#Heading206,FALSE
3317,91,Dispense Units,,CWE,0,,,,9999,,11/2/14,O,4.A.6.33,ch04a.html#Heading206,FALSE
3317,92,Dispense Units,,CWE,0,,,,9999,,7/13/15,O,4.A.6.33,ch04a.html#Heading206,FALSE
3318,9,Set ID - RXV,,SI,0,0,0,,0,,3/17/14,O,4.A.8.1,ch04a.html#Heading240,FALSE
3318,91,Set ID - RXV,,SI,0,,,,0,,11/2/14,O,4.A.8.1,ch04a.html#Heading240,FALSE
3318,92,Set ID - RXV,,SI,0,,,,0,,7/13/15,O,4.A.8.1,ch04a.html#Heading240,FALSE
3319,9,Bolus Type,,ID,1..1,1,1,,917,,3/17/14,O,4.A.8.2,ch04a.html#Heading241,FALSE
3319,91,Bolus Type,,ID,1..1,,,,917,,11/2/14,O,4.A.8.2,ch04a.html#Heading241,FALSE
3319,92,Bolus Type,,ID,1..1,1,1,,917,,7/13/15,O,4.A.8.2,ch04a.html#Heading241,FALSE
3320,9,Bolus Dose Amount,,NM,0,0,0,,0,,3/17/14,O,4.A.8.3,ch04a.html#Heading242,FALSE
3320,91,Bolus Dose Amount,,NM,0,,,,0,,11/2/14,O,4.A.8.3,ch04a.html#Heading242,FALSE
3320,92,Bolus Dose Amount,,NM,0,,,,0,,7/13/15,O,4.A.8.3,ch04a.html#Heading242,FALSE
3321,9,Bolus Dose Amount Units,,CWE,0,0,0,,9999,,3/17/14,O,4.A.8.4,ch04a.html#Heading243,FALSE
3321,91,Bolus Dose Amount Units,,CWE,0,,,,9999,,11/2/14,O,4.A.8.4,ch04a.html#Heading243,FALSE
3321,92,Bolus Dose Amount Units,,CWE,0,,,,9999,,7/13/15,O,4.A.8.4,ch04a.html#Heading243,FALSE
3322,9,Bolus Dose Volume,,NM,0,0,0,20=,0,,3/17/14,O,4.A.8.5,ch04a.html#Heading244,FALSE
3322,91,Bolus Dose Volume,,NM,0,,,,0,,11/2/14,O,4.A.8.5,ch04a.html#Heading244,FALSE
3322,92,Bolus Dose Volume,,NM,0,,,20=,0,,7/13/15,O,4.A.8.5,ch04a.html#Heading244,FALSE
3323,9,Bolus Dose Volume Units,,CWE,0,0,0,,9999,,3/17/14,O,4.A.8.6,ch04a.html#Heading245,FALSE
3323,91,Bolus Dose Volume Units,,CWE,0,,,,9999,,11/2/14,O,4.A.8.6,ch04a.html#Heading245,FALSE
3323,92,Bolus Dose Volume Units,,CWE,0,,,,9999,,7/13/15,O,4.A.8.6,ch04a.html#Heading245,FALSE
3324,9,PCA Type,,ID,1..2,1,2,,918,,3/17/14,O,4.A.8.7,ch04a.html#Heading246,FALSE
3324,91,PCA Type,,ID,1..2,,,,918,,11/2/14,O,4.A.8.7,ch04a.html#Heading246,FALSE
3324,92,PCA Type,,ID,1..2,1,2,,918,,7/13/15,O,4.A.8.7,ch04a.html#Heading246,FALSE
3325,9,PCA Dose Amount,,NM,0,0,0,20=,0,,3/17/14,O,4.A.8.8,ch04a.html#Heading247,FALSE
3325,91,PCA Dose Amount,,NM,0,,,,0,,11/2/14,O,4.A.8.8,ch04a.html#Heading247,FALSE
3325,92,PCA Dose Amount,,NM,0,,,20=,0,,7/13/15,O,4.A.8.8,ch04a.html#Heading247,FALSE
3326,9,PCA Dose Amount Units,,CWE,0,0,0,,9999,,3/17/14,O,4.A.8.9,ch04a.html#Heading248,FALSE
3326,91,PCA Dose Amount Units,,CWE,0,,,,9999,,11/2/14,O,4.A.8.9,ch04a.html#Heading248,FALSE
3326,92,PCA Dose Amount Units,,CWE,0,,,,9999,,7/13/15,O,4.A.8.9,ch04a.html#Heading248,FALSE
3327,9,PCA Dose Amount Volume,,NM,0,0,0,20=,0,,3/17/14,O,4.A.8.10,ch04a.html#Heading249,FALSE
3327,91,PCA Dose Amount Volume,,NM,0,,,,0,,11/2/14,O,4.A.8.10,ch04a.html#Heading249,FALSE
3327,92,PCA Dose Amount Volume,,NM,0,,,20=,0,,7/13/15,O,4.A.8.10,ch04a.html#Heading249,FALSE
3328,9,PCA Dose Amount Volume Units,,CWE,0,0,0,,9999,,3/17/14,O,4.A.8.11,ch04a.html#Heading250,FALSE
3328,91,PCA Dose Amount Volume Units,,CWE,0,,,,9999,,11/2/14,O,4.A.8.11,ch04a.html#Heading250,FALSE
3328,92,PCA Dose Amount Volume Units,,CWE,0,,,,9999,,7/13/15,O,4.A.8.11,ch04a.html#Heading250,FALSE
3329,9,Max Dose Amount,,NM,0,0,0,20=,0,,3/17/14,O,4.A.8.12,ch04a.html#Heading251,FALSE
3329,91,Max Dose Amount,,NM,0,,,,0,,11/2/14,O,4.A.8.12,ch04a.html#Heading251,FALSE
3329,92,Max Dose Amount,,NM,0,,,20=,0,,7/13/15,O,4.A.8.12,ch04a.html#Heading251,FALSE
3330,9,Max Dose Amount Units,,CWE,0,0,0,,9999,,3/17/14,O,4.A.8.13,ch04a.html#Heading252,FALSE
3330,91,Max Dose Amount Units,,CWE,0,,,,9999,,11/2/14,O,4.A.8.13,ch04a.html#Heading252,FALSE
3330,92,Max Dose Amount Units,,CWE,0,,,,9999,,7/13/15,O,4.A.8.13,ch04a.html#Heading252,FALSE
3331,9,Max Dose Amount Volume,,NM,0,0,0,20=,0,,3/17/14,O,4.A.8.14,ch04a.html#Heading253,FALSE
3331,91,Max Dose Amount Volume,,NM,0,,,,0,,11/2/14,O,4.A.8.14,ch04a.html#Heading253,FALSE
3331,92,Max Dose Amount Volume,,NM,0,,,20=,0,,7/13/15,O,4.A.8.14,ch04a.html#Heading253,FALSE
3332,9,Max Dose Amount Volume Units,,CWE,0,0,0,,9999,,3/17/14,O,4.A.8.15,ch04a.html#Heading254,FALSE
3332,91,Max Dose Amount Volume Units,,CWE,0,,,,9999,,11/2/14,O,4.A.8.15,ch04a.html#Heading254,FALSE
3332,92,Max Dose Amount Volume Units,,CWE,0,,,,9999,,7/13/15,O,4.A.8.15,ch04a.html#Heading254,FALSE
3333,9,Max Dose per Time,,CQ,0,0,0,,0,,3/17/14,O,4.A.8.16,ch04a.html#Heading255,FALSE
3333,91,Max Dose per Time,,CQ,0,,,,0,,11/2/14,O,4.A.8.16,ch04a.html#Heading255,FALSE
3333,92,Max Dose per Time,,CQ,0,,,,0,,7/13/15,O,4.A.8.16,ch04a.html#Heading255,FALSE
3334,9,Lockout Interval,,CQ,0,0,0,,0,,3/17/14,O,4.A.8.17,ch04a.html#Heading256,FALSE
3334,91,Lockout Interval,,CQ,0,,,,0,,11/2/14,O,4.A.8.17,ch04a.html#Heading256,FALSE
3334,92,Lockout Interval,,CQ,0,,,,0,,7/13/15,O,4.A.8.17,ch04a.html#Heading256,FALSE
3335,9,Insurance Action Code,,ID,1,0,0,,206,,3/17/14,O,6.5.6.55,ch06.html#Heading266,FALSE
3335,91,Insurance Action Code,,ID,1,,,,206,,11/2/14,O,6.5.6.55,ch06.html#Heading266,FALSE
3335,92,Insurance Action Code,,ID,1,,,,206,,7/13/15,O,6.5.6.55,ch06.html#Heading266,FALSE
3336,9,Certification Type,,CWE,0,0,0,,921,,3/17/14,O,6.5.8.26,ch06.html#Heading368,FALSE
3336,91,Certification Type,,CWE,0,,,,921,,11/2/14,O,6.5.8.26,ch06.html#Heading368,FALSE
3336,92,Certification Type,,CWE,0,,,,921,,7/13/15,O,6.5.8.26,ch06.html#Heading368,FALSE
3337,9,Certification Category,,CWE,0,0,0,,922,,3/17/14,O,6.5.8.27,ch06.html#Heading369,FALSE
3337,91,Certification Category,,CWE,0,,,,922,,11/2/14,O,6.5.8.27,ch06.html#Heading369,FALSE
3337,92,Certification Category,,CWE,0,,,,922,,7/13/15,O,6.5.8.27,ch06.html#Heading369,FALSE
3338,9,Accident Identifier,,EI,0,0,0,,0,,3/17/14,O,6.5.9.13,ch06.html#Heading384,FALSE
3338,91,Accident Identifier,,EI,0,,,,0,,11/2/14,O,6.5.9.13,ch06.html#Heading384,FALSE
3338,92,Accident Identifier,,EI,0,,,,0,,7/13/15,O,6.5.9.13,ch06.html#Heading384,FALSE
3339,9,Syringe Manufacturer,,CWE,0,0,0,,0,,3/17/14,O,4.A.8.18,ch04a.html#Heading257,FALSE
3339,91,Syringe Manufacturer,,CWE,0,,,,0,,11/2/14,O,4.A.8.18,ch04a.html#Heading257,FALSE
3339,92,Syringe Manufacturer,,CWE,0,,,,0,,7/13/15,O,4.A.8.18,ch04a.html#Heading257,FALSE
3340,9,Donation Identification Number - DIN,,EI,0,0,0,,0,,3/17/14,O,4.17.1.1,ch04.html#Heading328,FALSE
3340,91,Donation Identification Number - DIN,,EI,0,,,,0,,11/2/14,O,4.17.1.1,ch04.html#Heading340,FALSE
3340,92,Donation Identification Number - DIN,,EI,0,,,,0,,7/13/15,O,4.17.1.1,ch04.html#Heading340,FALSE
3341,9,Donation Type,,CNE,0,0,0,,0,,3/17/14,O,4.17.1.2,ch04.html#Heading329,FALSE
3341,91,Donation Type,,CNE,0,,,,0,,11/2/14,O,4.17.1.2,ch04.html#Heading341,FALSE
3341,92,Donation Type,,CNE,0,,,,0,,7/13/15,O,4.17.1.2,ch04.html#Heading341,FALSE
3342,9,Phlebotomy Start Date/Time,,DTM,0,0,0,,0,,3/17/14,O,4.17.1.3,ch04.html#Heading330,FALSE
3342,91,Phlebotomy Start Date/Time,,DTM,0,,,,0,,11/2/14,O,4.17.1.3,ch04.html#Heading342,FALSE
3342,92,Phlebotomy Start Date/Time,,DTM,0,,,,0,,7/13/15,O,4.17.1.3,ch04.html#Heading342,FALSE
3343,9,Phlebotomy End Date/Time,,DTM,0,0,0,,0,,3/17/14,O,4.17.1.4,ch04.html#Heading331,FALSE
3343,91,Phlebotomy End Date/Time,,DTM,0,,,,0,,11/2/14,O,4.17.1.4,ch04.html#Heading343,FALSE
3343,92,Phlebotomy End Date/Time,,DTM,0,,,,0,,7/13/15,O,4.17.1.4,ch04.html#Heading343,FALSE
3344,9,Donation Duration,,NM,0,0,0,,0,,3/17/14,O,4.17.1.5,ch04.html#Heading332,FALSE
3344,91,Donation Duration,,NM,0,,,,0,,11/2/14,O,4.17.1.5,ch04.html#Heading344,FALSE
3344,92,Donation Duration,,NM,0,,,,0,,7/13/15,O,4.17.1.5,ch04.html#Heading344,FALSE
3345,9,Donation Duration Units,,CNE,0,0,0,,932,,3/17/14,O,4.17.1.6,ch04.html#Heading333,FALSE
3345,91,Donation Duration Units,,CNE,0,,,,932,,11/2/14,O,4.17.1.6,ch04.html#Heading345,FALSE
3345,92,Donation Duration Units,,CNE,0,,,,932,,7/13/15,O,4.17.1.6,ch04.html#Heading345,FALSE
3346,9,Intended Procedure Type,,CNE,0,0,0,,933,,3/17/14,O,4.17.1.7,ch04.html#Heading334,FALSE
3346,91,Intended Procedure Type,,CNE,0,,,,933,,11/2/14,O,4.17.1.7,ch04.html#Heading346,FALSE
3346,92,Intended Procedure Type,,CNE,0,,,,933,,7/13/15,O,4.17.1.7,ch04.html#Heading346,FALSE
3347,9,Actual Procedure Type,,CNE,0,0,0,,933,,3/17/14,O,4.17.1.8,ch04.html#Heading335,FALSE
3347,91,Actual Procedure Type,,CNE,0,,,,933,,11/2/14,O,4.17.1.8,ch04.html#Heading347,FALSE
3347,92,Actual Procedure Type,,CNE,0,,,,933,,7/13/15,O,4.17.1.8,ch04.html#Heading347,FALSE
3348,9,Donor Eligibility Flag,,ID,0,0,0,,136,,3/17/14,O,4.17.1.9,ch04.html#Heading336,FALSE
3348,91,Donor Eligibility Flag,,ID,0,,,,136,,11/2/14,O,4.17.1.9,ch04.html#Heading348,FALSE
3348,92,Donor Eligibility Flag,,ID,0,,,,136,,7/13/15,O,4.17.1.9,ch04.html#Heading348,FALSE
3349,9,Donor Eligibility Procedure Type,,CNE,0,0,0,,933,,3/17/14,O,4.17.1.10,ch04.html#Heading337,FALSE
3349,91,Donor Eligibility Procedure Type,,CNE,0,,,,933,,11/2/14,O,4.17.1.10,ch04.html#Heading349,FALSE
3349,92,Donor Eligibility Procedure Type,,CNE,0,,,,933,,7/13/15,O,4.17.1.10,ch04.html#Heading349,FALSE
3350,9,Donor Eligibility Date,,DTM,0,0,0,,0,,3/17/14,O,4.17.1.11,ch04.html#Heading338,FALSE
3350,91,Donor Eligibility Date,,DTM,0,,,,0,,11/2/14,O,4.17.1.11,ch04.html#Heading350,FALSE
3350,92,Donor Eligibility Date,,DTM,0,,,,0,,7/13/15,O,4.17.1.11,ch04.html#Heading350,FALSE
3351,9,Process Interruption,,CNE,0,0,0,,923,,3/17/14,O,4.17.1.12,ch04.html#Heading339,FALSE
3351,91,Process Interruption,,CNE,0,,,,923,,11/2/14,O,4.17.1.12,ch04.html#Heading351,FALSE
3351,92,Process Interruption,,CNE,0,,,,923,,7/13/15,O,4.17.1.12,ch04.html#Heading351,FALSE
3352,9,Process Interruption Reason,,CNE,0,0,0,,935,,3/17/14,O,4.17.1.13,ch04.html#Heading340,FALSE
3352,91,Process Interruption Reason,,CNE,0,,,,935,,11/2/14,O,4.17.1.13,ch04.html#Heading352,FALSE
3352,92,Process Interruption Reason,,CNE,0,,,,935,,7/13/15,O,4.17.1.13,ch04.html#Heading352,FALSE
3353,9,Phlebotomy Issue,,CNE,0,0,0,,925,,3/17/14,O,4.17.1.14,ch04.html#Heading341,FALSE
3353,91,Phlebotomy Issue,,CNE,0,,,,925,,11/2/14,O,4.17.1.14,ch04.html#Heading353,FALSE
3353,92,Phlebotomy Issue,,CNE,0,,,,925,,7/13/15,O,4.17.1.14,ch04.html#Heading353,FALSE
3354,9,Intended Recipient Blood Relative,,ID,0,0,0,,136,,3/17/14,O,4.17.1.15,ch04.html#Heading342,FALSE
3354,91,Intended Recipient Blood Relative,,ID,0,,,,136,,11/2/14,O,4.17.1.15,ch04.html#Heading354,FALSE
3354,92,Intended Recipient Blood Relative,,ID,0,,,,136,,7/13/15,O,4.17.1.15,ch04.html#Heading354,FALSE
3355,9,Intended Recipient Name,,XPN,0,0,0,,0,,3/17/14,O,4.17.1.16,ch04.html#Heading343,FALSE
3355,91,Intended Recipient Name,,XPN,0,,,,0,,11/2/14,O,4.17.1.16,ch04.html#Heading355,FALSE
3355,92,Intended Recipient Name,,XPN,0,,,,0,,7/13/15,O,4.17.1.16,ch04.html#Heading355,FALSE
3356,9,Intended Recipient DOB,,DTM,0,0,0,,0,,3/17/14,O,4.17.1.17,ch04.html#Heading344,FALSE
3356,91,Intended Recipient DOB,,DTM,0,,,,0,,11/2/14,O,4.17.1.17,ch04.html#Heading356,FALSE
3356,92,Intended Recipient DOB,,DTM,0,,,,0,,7/13/15,O,4.17.1.17,ch04.html#Heading356,FALSE
3357,9,Intended Recipient Facility,,XON,0,0,0,,0,,3/17/14,O,4.17.1.18,ch04.html#Heading345,FALSE
3357,91,Intended Recipient Facility,,XON,0,,,,0,,11/2/14,O,4.17.1.18,ch04.html#Heading357,FALSE
3357,92,Intended Recipient Facility,,XON,0,,,,0,,7/13/15,O,4.17.1.18,ch04.html#Heading357,FALSE
3358,9,Intended Recipient Procedure Date,,DTM,0,0,0,,0,,3/17/14,O,4.17.1.19,ch04.html#Heading346,FALSE
3358,91,Intended Recipient Procedure Date,,DTM,0,,,,0,,11/2/14,O,4.17.1.19,ch04.html#Heading358,FALSE
3358,92,Intended Recipient Procedure Date,,DTM,0,,,,0,,7/13/15,O,4.17.1.19,ch04.html#Heading358,FALSE
