table_id,version_id,display_name,description_as_pub,table_type,interpretation,generate,oid_table,section,anchor,owl_gen,contains_other,contains_unknown,deleted_values,new_values,case_insensitive,steward,v3_harmonization,v3_equivalent,where_used,status,v2codetable,v2codetablecomment,cs_oid,cs_version,vs_oid,audit_track,modification_date,width_col1,width_col2,width_col3,width_col4,binding,version_description,comment,version_introduced,vs_expansion
453,5,Health care provider classification,Health care provider classification,2,Klassifizierung des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.453,15,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.288,1,2.16.840.1.113883.21.304,1,,,,,,universal,,,5,1
453,6,Health care provider classification,Health care provider classification,2,Klassifizierung des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.453,15.4.5.7,ch15.html#Heading81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.288,1,2.16.840.1.113883.21.304,1,,,,,,universal,,,5,1
453,7,Health care provider classification,Health care provider classification,2,Klassifizierung des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.453,15.4.5.7,ch15.html#Heading81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.288,1,2.16.840.1.113883.21.304,1,,,,,,universal,,,5,1
453,8,Health Care Provider Classification,Health Care Provider Classification,2,Klassifizierung des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.453,15.4.5.7,ch15.html#Heading81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-7,Active,prev version,,2.16.840.1.113883.18.288,1,2.16.840.1.113883.21.304,1,,,,,,universal,,,5,1
453,9,Health Care Provider Classification,Health Care Provider Classification,2,Klassifizierung des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.453,2.C.2.368,ch02c.html#Heading384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-7,Active,prev version,,2.16.840.1.113883.18.288,1,2.16.840.1.113883.21.304,1,,,,,,universal,,,5,1
453,10,Health Care Provider Classification,Health Care Provider Classification,2,Klassifizierung des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.453,2.C.2.368,ch02c.html#Heading384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,ORG-7,,prev version,,2.16.840.1.113883.18.288,1,2.16.840.1.113883.21.304,1,,0,0,0,,universal,,,5,1
453,61,Health care provider classification,Health care provider classification,2,Klassifizierung des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.453,15.4.5.7,ch15.html#Heading81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.288,1,2.16.840.1.113883.21.304,1,,,,,,universal,,,5,1
453,81,Health Care Provider Classification,Health Care Provider Classification,2,Klassifizierung des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.453,15.4.5.7,ch15.html#Heading81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-7,Active,prev version,,2.16.840.1.113883.18.288,1,2.16.840.1.113883.21.304,1,,,,,,universal,,,5,1
453,91,Health Care Provider Classification,Health Care Provider Classification,2,Klassifizierung des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.453,2.C.2.368,ch02c.html#Heading384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-7,Active,prev version,,2.16.840.1.113883.18.288,1,2.16.840.1.113883.21.304,1,,,,,,universal,,,5,1
453,92,Health Care Provider Classification,Health Care Provider Classification,2,Klassifizierung des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.453,2.C.2.368,ch02c.html#Heading384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,ORG-7,,prev version,,2.16.840.1.113883.18.288,1,2.16.840.1.113883.21.304,1,,0,0,0,,universal,,,5,1
454,5,Health care provider area of specialization,Health care provider area of specialization,2,Spezialgebiet des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.454,15,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.289,1,2.16.840.1.113883.21.305,1,,,,,,universal,,,5,1
454,6,Health care provider area of specialization,Health care provider area of specialization,2,Spezialgebiet des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.454,15.4.5.8,ch15.html#Heading82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.289,1,2.16.840.1.113883.21.305,1,,,,,,universal,,,5,1
454,7,Health care provider area of specialization,Health care provider area of specialization,2,Spezialgebiet des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.454,15.4.5.8,ch15.html#Heading82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.289,1,2.16.840.1.113883.21.305,1,,,,,,universal,,,5,1
454,8,Health Care Provider Area of Specialization,Health Care Provider Area of Specialization,2,Spezialgebiet des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.454,15.4.5.8,ch15.html#Heading82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-8,Active,prev version,,2.16.840.1.113883.18.289,1,2.16.840.1.113883.21.305,1,,,,,,universal,,,5,1
454,9,Health Care Provider Area of Specialization,Health Care Provider Area of Specialization,2,Spezialgebiet des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.454,2.C.2.369,ch02c.html#Heading385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-8,Active,prev version,,2.16.840.1.113883.18.289,1,2.16.840.1.113883.21.305,1,,,,,,universal,,,5,1
454,10,Health Care Provider Area of Specialization,Health Care Provider Area of Specialization,2,Spezialgebiet des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.454,2.C.2.369,ch02c.html#Heading385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,ORG-8,,prev version,,2.16.840.1.113883.18.289,1,2.16.840.1.113883.21.305,1,,0,0,0,,universal,,,5,1
454,61,Health care provider area of specialization,Health care provider area of specialization,2,Spezialgebiet des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.454,15.4.5.8,ch15.html#Heading82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.289,1,2.16.840.1.113883.21.305,1,,,,,,universal,,,5,1
454,81,Health Care Provider Area of Specialization,Health Care Provider Area of Specialization,2,Spezialgebiet des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.454,15.4.5.8,ch15.html#Heading82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-8,Active,prev version,,2.16.840.1.113883.18.289,1,2.16.840.1.113883.21.305,1,,,,,,universal,,,5,1
454,91,Health Care Provider Area of Specialization,Health Care Provider Area of Specialization,2,Spezialgebiet des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.454,2.C.2.369,ch02c.html#Heading385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-8,Active,prev version,,2.16.840.1.113883.18.289,1,2.16.840.1.113883.21.305,1,,,,,,universal,,,5,1
454,92,Health Care Provider Area of Specialization,Health Care Provider Area of Specialization,2,Spezialgebiet des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.454,2.C.2.369,ch02c.html#Heading385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,ORG-8,,prev version,,2.16.840.1.113883.18.289,1,2.16.840.1.113883.21.305,1,,0,0,0,,universal,,,5,1
455,5,Type of bill code,Type of bill code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.455,6,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.290,1,2.16.840.1.113883.21.306,1,,,,,,,,,5,1
455,6,Type of Bill Code,Type of Bill Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.455,6.5.15.1,ch06.html#Heading405,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
455,7,Type of Bill Code,Type of Bill Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.455,6.5.15.1,ch06.html#Heading435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
455,8,Type of Bill Code,Type of Bill Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.455,6.5.15.0,ch06.html#Heading437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-1,Active,domain only,,,,,1,,,,,,,,,5,1
455,9,Type of Bill Code,Type of Bill Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.455,2.C.2.370,ch02c.html#Heading386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-1,Active,domain only,,,,,1,,,,,,,,,5,1
455,10,Type of Bill Code,Type of Bill Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.455,2.C.2.370,ch02c.html#Heading386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,GP1-1,,domain only,,,,,1,,0,0,0,,,,,5,1
455,61,Type of Bill Code,Type of Bill Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.455,6.5.15.1,ch06.html#Heading405,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
455,81,Type of Bill Code,Type of Bill Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.455,6.5.15.0,ch06.html#Heading437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-1,Active,domain only,,,,,1,,,,,,,,,5,1
455,91,Type of Bill Code,Type of Bill Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.455,2.C.2.370,ch02c.html#Heading386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-1,Active,domain only,,,,,1,,,,,,,,,5,1
455,92,Type of Bill Code,Type of Bill Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.455,2.C.2.370,ch02c.html#Heading386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,GP1-1,,domain only,,,,,1,,0,0,0,,,,,5,1
456,5,Revenue code,Revenue code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.456,6,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.6.301.3,1,2.16.840.1.113883.21.467,1,,,,,,,,,5,1
456,6,Revenue code,Revenue code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.456,6.5.15.2,ch06.html#Heading406,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.6.301.3,1,2.16.840.1.113883.21.467,1,,,,,,,,,5,1
456,7,Revenue code,Revenue code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.456,6.5.15.2,ch06.html#Heading436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.6.301.3,1,2.16.840.1.113883.21.467,1,,,,,,,,,5,1
456,8,Revenue code,Revenue code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.456,6.5.15.1,ch06.html#Heading438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,"GP1-2, FT1-41",Active,prev version,,2.16.840.1.113883.6.301.3,1,2.16.840.1.113883.21.467,1,,,,,,,,,5,1
456,9,Revenue code,Revenue code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.456,2.C.2.371,ch02c.html#Heading387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,"GP1-2, FT1-41",Active,prev version,,2.16.840.1.113883.6.301.3,1,2.16.840.1.113883.21.467,1,,,,,,,,,5,1
456,10,Revenue code,Revenue code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.456,2.C.2.371,ch02c.html#Heading387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,"GP1-2, FT1-41",,prev version,,2.16.840.1.113883.6.301.3,1,2.16.840.1.113883.21.468,1,,0,0,0,,US realm,,,5,1
456,61,Revenue code,Revenue code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.456,6.5.15.2,ch06.html#Heading406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.6.301.3,1,2.16.840.1.113883.21.467,1,,,,,,,,,5,1
456,81,Revenue code,Revenue code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.456,6.5.15.1,ch06.html#Heading438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,"GP1-2, FT1-41",Active,prev version,,2.16.840.1.113883.6.301.3,1,2.16.840.1.113883.21.467,1,,,,,,,,,5,1
456,91,Revenue code,Revenue code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.456,2.C.2.371,ch02c.html#Heading387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,"GP1-2, FT1-41",Active,prev version,,2.16.840.1.113883.6.301.3,1,2.16.840.1.113883.21.467,1,,,,,,,,,5,1
456,92,Revenue code,Revenue code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.456,2.C.2.371,ch02c.html#Heading387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,"FT1-41, GP1-2, GP2-1",,prev version,,2.16.840.1.113883.6.301.3,1,2.16.840.1.113883.21.467,1,,0,0,0,,,,,5,1
457,5,Overall claim disposition code,Overall claim disposition code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.457,6,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.292,1,2.16.840.1.113883.21.308,1,,,,,,example,,,5,1
457,6,Overall Claim Disposition Code,Overall Claim Disposition Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.457,6.5.15.3,ch06.html#Heading407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.292,1,2.16.840.1.113883.21.308,1,,,,,,example,,,5,1
457,7,Overall Claim Disposition Code,Overall Claim Disposition Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.457,6.5.15.3,ch06.html#Heading437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.292,1,2.16.840.1.113883.21.308,1,,,,,,example,,,5,1
457,8,Overall Claim Disposition Code,Overall Claim Disposition Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.457,6.5.15.2,ch06.html#Heading439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-3,Active,prev version,,2.16.840.1.113883.18.292,1,2.16.840.1.113883.21.308,1,,,,,,example,,,5,1
457,9,Overall Claim Disposition Code,Overall Claim Disposition Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.457,2.C.2.372,ch02c.html#Heading388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-3,Active,prev version,,2.16.840.1.113883.18.292,1,2.16.840.1.113883.21.308,1,,,,,,example,,,5,1
457,10,Overall Claim Disposition Code,Overall Claim Disposition Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.457,2.C.2.372,ch02c.html#Heading388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,GP1-3,,prev version,,2.16.840.1.113883.18.292,1,2.16.840.1.113883.21.308,1,,0,0,0,,example,,,5,1
457,61,Overall Claim Disposition Code,Overall Claim Disposition Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.457,6.5.15.3,ch06.html#Heading407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.292,1,2.16.840.1.113883.21.308,1,,,,,,example,,,5,1
457,81,Overall Claim Disposition Code,Overall Claim Disposition Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.457,6.5.15.2,ch06.html#Heading439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-3,Active,prev version,,2.16.840.1.113883.18.292,1,2.16.840.1.113883.21.308,1,,,,,,example,,,5,1
457,91,Overall Claim Disposition Code,Overall Claim Disposition Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.457,2.C.2.372,ch02c.html#Heading388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-3,Active,prev version,,2.16.840.1.113883.18.292,1,2.16.840.1.113883.21.308,1,,,,,,example,,,5,1
457,92,Overall Claim Disposition Code,Overall Claim Disposition Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.457,2.C.2.372,ch02c.html#Heading388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,GP1-3,,prev version,,2.16.840.1.113883.18.292,1,2.16.840.1.113883.21.308,1,,0,0,0,,example,,,5,1
458,5,OCE edit code,OCE edit code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.458,6,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,with example values,2.16.840.1.113883.6.301.9,1,,1,,,,,,,,,5,1
458,6,OCE Edit Code,OCE Edit Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.458,6.5.15.4,ch06.html#Heading408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,with example values,2.16.840.1.113883.6.301.9,1,,1,,,,,,,,,5,1
458,7,OCE Edit Code,OCE Edit Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.458,6.5.15.4,ch06.html#Heading438,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,with example values,2.16.840.1.113883.6.301.9,1,,1,,,,,,,,,5,1
458,8,OCE Edit Code,OCE Edit Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.458,6.5.15.3,ch06.html#Heading440,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FM,TBD,TBD,GP1-3,Active,domain only,with example values,2.16.840.1.113883.6.301.9,1,,1,,,,,,,,,5,1
458,9,OCE Edit Code,OCE Edit Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.458,2.C.2.373,ch02c.html#Heading389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-3,Active,domain only,with example values,2.16.840.1.113883.6.301.9,1,,1,,,,,,,,,5,1
458,10,OCE Edit Code,"HL7 created table of codes that identify the edits that result from processing the HCPCS/CPT procedures for 
a record after evaluating all the codes, revenue codes, and modifiers.  The codes listed as examples are not an exhaustive or current list, refer to OPPS Final Rule.  OCE (Outpatient Code Editor) edits also 
exist at the pre-procedure level. The code values are defined by CMS in the United States.  Note that some listed codes may no longer be existing or correct; refer to the source of truth of the codes 
system for the full set of correct codes.",1,nicht verwendet,FALSE,2.16.840.1.113883.12.458,2.C.2.373,ch02c.html#Heading389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,GP1-3,,domain only,,2.16.840.1.113883.6.301.9,1,2.16.840.1.113883.21.470,1,,0,0,0,,,,,5,1
458,61,OCE Edit Code,OCE Edit Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.458,6.5.15.4,ch06.html#Heading408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,with example values,2.16.840.1.113883.6.301.9,1,,1,,,,,,,,,5,1
458,81,OCE Edit Code,OCE Edit Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.458,6.5.15.3,ch06.html#Heading440,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-3,Active,domain only,with example values,2.16.840.1.113883.6.301.9,1,,1,,,,,,,,,5,1
458,91,OCE Edit Code,OCE Edit Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.458,2.C.2.373,ch02c.html#Heading389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP1-3,Active,domain only,with example values,2.16.840.1.113883.6.301.9,1,,1,,,,,,,,,5,1
458,92,OCE Edit Code,OCE Edit Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.458,2.C.2.373,ch02c.html#Heading389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,"GP1-4, GP2-6",,domain only,,2.16.840.1.113883.6.301.9,1,,1,,0,0,0,,,,,5,1
459,5,Reimbursement Action Code,Reimbursement Action Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.459,6,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.293,1,2.16.840.1.113883.21.309,1,,,,,,example,,,5,1
459,6,Reimbursement Action Code,Reimbursement Action Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.459,6.5.16.4,ch06.html#Heading415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.293,1,2.16.840.1.113883.21.309,1,,,,,,example,,,5,1
459,7,Reimbursement Action Code,Reimbursement Action Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.459,6.5.16.4,ch06.html#Heading445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.293,1,2.16.840.1.113883.21.309,1,,,,,,example,,,5,1
459,8,Reimbursement Action Code,Reimbursement Action Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.459,6.5.16.3,ch06.html#Heading446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP2-4,Active,prev version,,2.16.840.1.113883.18.293,1,2.16.840.1.113883.21.309,1,,,,,,example,,,5,1
459,9,Reimbursement Action Code,Reimbursement Action Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.459,2.C.2.374,ch02c.html#Heading390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP2-4,Active,prev version,,2.16.840.1.113883.18.293,1,2.16.840.1.113883.21.309,1,,,,,,example,,,5,1
459,10,Reimbursement Action Code,Reimbursement Action Code,8,nicht verwendet,FALSE,2.16.840.1.113883.12.459,2.C.2.374,ch02c.html#Heading390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,GP2-4,,prev version,,2.16.840.1.113883.6.301.9,1,2.16.840.1.113883.21.309,1,,0,0,0,,example,,,5,1
459,61,Reimbursement Action Code,Reimbursement Action Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.459,6.5.16.4,ch06.html#Heading415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.293,1,2.16.840.1.113883.21.309,1,,,,,,example,,,5,1
459,81,Reimbursement Action Code,Reimbursement Action Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.459,6.5.16.3,ch06.html#Heading446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP2-4,Active,prev version,,2.16.840.1.113883.18.293,1,2.16.840.1.113883.21.309,1,,,,,,example,,,5,1
459,91,Reimbursement Action Code,Reimbursement Action Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.459,2.C.2.374,ch02c.html#Heading390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP2-4,Active,prev version,,2.16.840.1.113883.18.293,1,2.16.840.1.113883.21.309,1,,,,,,example,,,5,1
459,92,Reimbursement Action Code,Reimbursement Action Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.459,2.C.2.374,ch02c.html#Heading390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,GP2-4,,prev version,,2.16.840.1.113883.18.293,1,2.16.840.1.113883.21.309,1,,0,0,0,,example,,,5,1
460,5,Denial or rejection code,Denial or rejection code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.460,6,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.294,1,2.16.840.1.113883.21.310,1,,,,,,,,,5,1
460,6,Denial or Rejection Code,Denial or Rejection Code,2,nicht verwendet,FALSE,2.16.840.1.113883.12.460,6.5.16.5,ch06.html#Heading416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.294,1,2.16.840.1.113883.21.310,1,,,,,,universal,,,5,1
460,7,Denial or Rejection Code,Denial or Rejection Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.460,6.5.16.5,ch06.html#Heading446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.294,1,2.16.840.1.113883.21.310,1,,,,,,,,,5,1
460,8,Denial or Rejection Code,Denial or Rejection Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.460,6.5.16.4,ch06.html#Heading447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP2-5,Active,prev version,,2.16.840.1.113883.18.294,1,2.16.840.1.113883.21.310,1,,,,,,,,,5,1
460,9,Denial or Rejection Code,Denial or Rejection Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.460,2.C.2.375,ch02c.html#Heading391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP2-5,Active,prev version,,2.16.840.1.113883.18.294,1,2.16.840.1.113883.21.310,1,,,,,,,,,5,1
460,10,Denial or Rejection Code,Denial or Rejection Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.460,2.C.2.375,ch02c.html#Heading391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,GP2-5,,prev version,,2.16.840.1.113883.18.294,1,2.16.840.1.113883.21.310,1,,0,0,0,,,,,5,1
460,61,Denial or Rejection Code,Denial or Rejection Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.460,6.5.16.5,ch06.html#Heading416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.294,1,2.16.840.1.113883.21.310,1,,,,,,,,,5,1
460,81,Denial or Rejection Code,Denial or Rejection Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.460,6.5.16.4,ch06.html#Heading447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP2-5,Active,prev version,,2.16.840.1.113883.18.294,1,2.16.840.1.113883.21.310,1,,,,,,,,,5,1
460,91,Denial or Rejection Code,Denial or Rejection Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.460,2.C.2.375,ch02c.html#Heading391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,TBD,TBD,GP2-5,Active,prev version,,2.16.840.1.113883.18.294,1,2.16.840.1.113883.21.310,1,,,,,,,,,5,1
460,92,Denial or Rejection Code,Denial or Rejection Code,1,nicht verwendet,FALSE,2.16.840.1.113883.12.460,2.C.2.375,ch02c.html#Heading391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FM,,,GP2-5,,prev version,,2.16.840.1.113883.18.294,1,2.16.840.1.113883.21.310,1,,0,0,0,,,,,5,1
461,5,License number,License number,1,Lizenznummer,FALSE,2.16.840.1.113883.12.461,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
461,6,License Number,License Number,1,Lizenznummer,FALSE,2.16.840.1.113883.12.461,8.9.2.7,ch08.html#Heading202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
